COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,N-to-O,S%,Halogen%,Metalloid%,TDU,DUC,TE,AWE,N_CO2(mol/kg),D_CO2(10^-8 m2/s),P_CO2(10^4 Barrer),,
16050N2.cif,15.08117,14.72412,0.763077,1424.44,0.86969,0.62874,0,0.553191489,0.212765957,0.106382979,0.085106383,1.25,0,0,0.042553191,80,0.769230769,0.189473684,0.609684211,4.26807502,0.789274556,4.827409625,,
20640N2.cif,19.49447,19.18321,0.589948,1949.5,1.16237,0.640679,0,0.584415584,0.376623377,0.038961039,0,0,0,0,0,179.5,0.664814815,0.038961039,0.118441558,4.668938028,0.91396685,4.817451227,,
19390N2.cif,15.94271,15.59844,0.673576,1746.88,1.00811,0.622678,0,0.514285714,0.342857143,0.085714286,0.057142857,1.5,0,0,0,46,0.638888889,0.142857143,0.457142857,4.750854561,0.804351806,4.787209722,,
19122N2.cif,20.86928,20.62443,0.54025,2105.46,1.36063,0.646907,0,0.421052632,0.368421053,0.105263158,0.105263158,1,0,0,0,49,0.510416667,0.210526316,0.682105263,3.642552234,1.25835804,4.784771397,,
13078N2.cif,12.50908,12.16293,0.939852,1307.15,0.632546,0.536348,0,0.428571429,0.285714286,0.071428571,0.178571429,0.4,0.035714286,0,0,46,0.638888889,0.25,0.831428571,5.507282152,0.576643048,4.781510056,,
12062N2.cif,16.97751,16.6418,0.771703,1399.58,0.854629,0.605706,0,0.55,0.2,0.1,0.1,1,0,0,0.05,273,0.775568182,0.197530864,0.64,3.825329337,0.893878802,4.773908429,,
18060N2.cif,15.65893,15.42821,0.740757,1860.28,0.840573,0.554997,0,0.4,0.44,0.08,0.08,1,0,0,0,49,0.408333333,0.16,0.5184,5.04320563,0.769765735,4.767011526,,
20440N3.cif,12.90543,12.57722,0.721036,1849.57,0.926833,0.616439,1,0.37254902,0.431372549,0.098039216,0.078431373,1.25,0,0.019607843,0,38.5,0.337719298,0.196078431,0.629803922,6.845003657,0.524153739,4.763146935,,
14010N2.cif,14.5452,14.30169,0.628561,2006.37,1.10392,0.630474,0,0.596774194,0.338709677,0.032258065,0,0,0.032258065,0,0,105,0.709459459,0.032258065,0.098064516,7.699324084,0.522552533,4.762244856,,
18141N2.cif,19.79874,19.51385,0.441063,2587.07,1.72538,0.718218,0,0.5625,0.40625,0.03125,0,0,0,0,0,68.5,0.634259259,0.03125,0.095,5.973297296,0.841870504,4.758070659,,
18082N2.cif,19.04427,18.58824,0.52829,2191.54,1.41786,0.695891,0,0.576923077,0.326923077,0.076923077,0,0,0,0.019230769,0,161,0.670833333,0.095238095,0.307428571,5.972685624,0.720775065,4.727130266,,
20160N2.cif,25.57282,25.18439,0.516247,2007.32,1.42734,0.647799,0,0.514285714,0.4,0.028571429,0.057142857,0.5,0,0,0,130,0.601851852,0.085714286,0.283428571,3.22508215,1.466133555,4.723094986,,
20166N2.cif,26.03906,25.74682,0.466196,2146.4,1.63751,0.676034,0,0.481481481,0.37037037,0.111111111,0.037037037,3,0,0,0,88,0.564102564,0.148148148,0.465185185,2.859604241,1.753866251,4.7212178,,
20571N3.cif,9.85367,8.34107,0.505453,3127.44,1.45161,0.674538,1,0.546391753,0.371134021,0.082474227,0,0,0,0,0,133,0.627358491,0.082474227,0.250721649,7.898967464,0.583342213,4.6924049,,
13141N2.cif,14.91096,14.57188,0.765949,1517.98,0.825094,0.560259,0,0.444444444,0.222222222,0,0.111111111,0,0.111111111,0,0.111111111,37,0.770833333,0.111111111,0.382222222,2.927010015,1.249399924,4.68736669,,
20151N2.cif,21.84179,21.54252,0.575682,2018.76,1.24541,0.652946,0,0.586206897,0.344827586,0.034482759,0,0,0.034482759,0,0,142,0.696078431,0.034482759,0.104827586,4.463931174,0.931420578,4.668074576,,
19490N2.cif,9.88561,9.62787,0.681481,1954.21,0.93784,0.552084,0,0.587301587,0.365079365,0.047619048,0,0,0,0,0,100,0.675675676,0.047619048,0.144761905,6.304127728,0.658126407,4.662381259,,
20169N2.cif,23.45658,23.15947,0.577773,1710.01,1.20705,0.601677,0,0.602040816,0.357142857,0.040816327,0,0,0,0,0,163,0.690677966,0.040816327,0.124081633,2.539938534,1.759531969,4.640401651,,
16120N2.cif,16.08953,15.75495,0.682814,1723.1,0.999979,0.627858,0,0.47826087,0.304347826,0.130434783,0.086956522,1.5,0,0,0,41.5,0.628787879,0.217391304,0.695652174,5.489373234,0.6600343,4.639462462,,
15101N2.cif,22.16326,21.92551,0.681698,1503.24,1.04331,0.644635,0,0.5,0.1875,0.125,0.1875,0.666666667,0,0,0,73,0.760416667,0.3125,1.025,3.660033861,0.965106923,4.636400952,,
16010N2.cif,14.33808,13.94958,0.750297,1703.6,0.867976,0.650165,0,0.5,0.2,0,0.2,0,0,0,0.1,49,0.816666667,0.2,0.688,7.46069483,0.426419297,4.63540274,,
18110N2.cif,16.51788,16.15375,0.687086,1700.09,0.971407,0.645028,0,0.595744681,0.361702128,0.042553191,0,0,0,0,0,153,0.683035714,0.042553191,0.129361702,5.325212156,0.657454587,4.634542744,,
21071N2.cif,14.32254,13.93346,0.835057,1468.99,0.780114,0.606104,0,0.5625,0.1875,0.09375,0.15625,0.6,0,0,0,58,0.805555556,0.25,0.8225,6.870568777,0.444577053,4.617613251,,
11010N2.cif,12.55788,12.18247,0.904977,1261.01,0.685012,0.588265,0,0.536585366,0.146341463,0.146341463,0.097560976,1.5,0.024390244,0,0.048780488,281,0.798295455,0.240963855,0.771084337,4.519166943,0.641050029,4.606545995,,
12020N2.cif,18.52902,18.25823,0.780161,1355.02,0.847107,0.635859,0,0.587155963,0.220183486,0.073394495,0.073394495,1,0,0,0.036697248,101,0.7890625,0.146788991,0.47559633,4.302515078,0.720182746,4.591184265,,
19283N2.cif,28.3007,28.04963,0.597348,1868.17,1.21172,0.67454,0,0.547169811,0.339622642,0.037735849,0.037735849,1,0.037735849,0,0,235,0.675287356,0.075471698,0.244528302,6.482488463,0.587314397,4.582073719,,
19480N2.cif,22.62047,22.03293,0.488964,2476.41,1.52208,0.69564,0,0.525,0.425,0.05,0,0,0,0,0,145,0.575396825,0.05,0.152,6.034426151,0.746675006,4.577660427,,
15040N2.cif,12.30214,12.16224,0.758374,1652.08,0.80124,0.589014,0,0.578947368,0.368421053,0.052631579,0,0,0,0,0,44.5,0.674242424,0.052631579,0.16,7.021984048,0.48660516,4.558900903,,
18083N2.cif,18.16021,17.98332,0.549072,2359.08,1.33134,0.65285,0,0.533333333,0.366666667,0.066666667,0.033333333,2,0,0,0,161,0.62890625,0.099173554,0.314710744,4.618164762,0.921035345,4.55410434,,
20340N2.cif,19.61233,19.36474,0.60802,1736.2,1.1173,0.592504,0,0.634408602,0.301075269,0.064516129,0,0,0,0,0,88,0.745762712,0.064516129,0.196129032,2.872745223,1.472438095,4.551534705,,
19431N2.cif,12.86042,12.34923,0.796818,1523.32,0.769862,0.612629,0,0.617647059,0.352941176,0.029411765,0,0,0,0,0,119,0.708333333,0.029411765,0.089411765,8.364307721,0.373133174,4.550562698,,
20091N2.cif,15.15651,15.0233,0.615988,1993.55,1.1094,0.620744,0,0.584415584,0.337662338,0.051948052,0.025974026,2,0,0,0,125,0.694444444,0.077922078,0.247272727,5.84219675,0.680811027,4.542574859,,
15243N2.cif,5.96509,4.99182,0.657098,3301.49,1.0042,0.629456,0,0.512195122,0.414634146,0.073170732,0,0,0,0,0,71.5,0.567460317,0.073170732,0.222439024,9.069917104,0.405281524,4.541195478,,
20240C2.cif,13.1928,12.87346,0.861613,1360.68,0.681118,0.518956,0,0.64,0.2,0.16,0,0,0,0,0,101,0.7890625,0.158415842,0.481584158,2.33793568,1.449171588,4.524907451,,
21371N2.cif,9.28245,8.78201,0.82562,1494.92,0.708655,0.488777,0,0.5,0.333333333,0.166666667,0,0,0,0,0,22,0.611111111,0.166666667,0.506666667,5.011976492,0.74889165,4.524113905,,
19460N2.cif,16.4355,16.09771,0.619785,1854.68,1.09967,0.602125,0,0.52173913,0.347826087,0.086956522,0.043478261,2,0,0,0,46,0.638888889,0.130434783,0.413913043,4.180795836,0.965171477,4.497857687,,
20672N2.cif,16.06175,15.94271,0.618931,1927.98,1.10164,0.614745,0,0.607142857,0.357142857,0.035714286,0,0,0,0,0,142,0.696078431,0.035714286,0.108571429,4.877760152,0.808307435,4.480730326,,
13050N2.cif,22.25156,21.99941,0.614558,1732.89,1.18567,0.69127,0,0.555555556,0.277777778,0.055555556,0.111111111,0.5,0,0,0,88,0.733333333,0.166666667,0.551111111,6.031898703,0.584909077,4.476798399,,
17220N2.cif,22.19192,21.85306,0.483209,2600.4,1.54654,0.664661,0,0.46875,0.4375,0.03125,0.03125,1,0.03125,0,0,94,0.522222222,0.0625,0.2025,4.833365824,0.963977365,4.469575369,,
21550N3.cif,8.47286,7.41575,0.811375,1742.67,0.722477,0.569191,1,0.954545455,0,0.045454545,0,0,0,0,0,84,1,0.045454545,0.138181818,8.618899199,0.374065427,4.447270738,,
20163N2.cif,25.87293,25.57106,0.460211,2216.04,1.6485,0.691003,0,0.5,0.392857143,0.071428571,0.035714286,2,0,0,0,97,0.577380952,0.107142857,0.34,3.870036781,1.20954693,4.446203074,,
17180N2.cif,13.08541,12.65155,0.526629,2446.75,1.39681,0.657643,0,0.534883721,0.348837209,0.093023256,0.023255814,4,0,0,0,88,0.637681159,0.11627907,0.362790698,4.517627473,0.949196398,4.435841511,,
20201N2.cif,17.24318,16.91517,0.606834,1933.87,1.12818,0.630439,0,0.62745098,0.333333333,0.039215686,0,0,0,0,0,185,0.72265625,0.039215686,0.119215686,4.680464639,0.825897642,4.417155846,,
13077N2.cif,11.4484,11.09827,0.960862,1251.93,0.608183,0.529578,0,0.461538462,0.269230769,0.115384615,0.153846154,0.75,0,0,0,47.5,0.659722222,0.269230769,0.88,5.447822624,0.533236239,4.41517701,,
11000N2.cif,17.20303,16.8085,0.560101,2651.54,1.29552,0.636035,0,0.409090909,0.409090909,0.090909091,0.090909091,1,0,0,0,49,0.453703704,0.181818182,0.589090909,5.77032246,0.7186176,4.412247304,,
20142N2.cif,10.41381,9.98995,0.688552,1942.43,0.942268,0.561091,0,0.575757576,0.363636364,0.03030303,0.03030303,1,0,0,0,103,0.677631579,0.060606061,0.196363636,6.689494139,0.569726878,4.397892237,,
11020N2.cif,15.98839,15.60159,0.572273,2199.53,1.23682,0.619224,0,0.545454545,0.363636364,0.090909091,0,0,0,0,0,46,0.638888889,0.090909091,0.276363636,4.006791249,1.034659768,4.387931772,,
19100N2.cif,7.12861,6.42036,0.852919,1352.99,0.730292,0.668906,0,0.714285714,0.142857143,0,0.142857143,0,0,0,0,109,0.908333333,0.142857143,0.491428571,10.69726136,0.240573908,4.385393431,,
19292N2.cif,17.40725,17.26877,0.580577,2501.58,1.22099,0.672002,0,0.583333333,0.377192982,0.035087719,0.004385965,8,0,0,0,353,0.663533835,0.039473684,0.121754386,9.432958861,0.398690133,4.382565056,,
20442N3.cif,9.86897,9.55392,0.667311,1963.87,1.00367,0.588781,1,0.365079365,0.476190476,0.079365079,0.063492063,1.25,0,0.015873016,0,38.5,0.278985507,0.158730159,0.50984127,7.808452054,0.476772433,4.368906051,,
21640N3.cif,21.41247,21.08933,0.546112,2723.26,1.29153,0.57621,1,0.383333333,0.483333333,0.033333333,0.1,0.333333333,0,0,0,49,0.355072464,0.133333333,0.445333333,3.829775342,1.212778791,4.365479505,,
12040N2.cif,18.83659,18.67205,0.719774,1484.44,0.903117,0.664182,0,0.526315789,0.315789474,0,0.105263158,0,0,0,0.052631579,85,0.708333333,0.105263158,0.362105263,6.325382124,0.482667304,4.359457564,,
18081N2.cif,18.72632,18.44249,0.606696,1904.5,1.20482,0.677405,0,0.576923077,0.269230769,0.076923077,0,0,0,0.076923077,0,161,0.670833333,0.152380952,0.534857143,7.742966122,0.457232845,4.345891299,,
16121N2.cif,16.31523,16.01845,0.766045,1519.71,0.84405,0.589591,0,0.461016949,0.298305085,0.108474576,0.118644068,0.914285714,0.013559322,0,0,169,0.621323529,0.227118644,0.737898305,4.945914843,0.649580606,4.334104347,,
15253N2.cif,22.44368,22.20325,0.515201,2078.33,1.45019,0.700795,0,0.533333333,0.333333333,0.133333333,0,0,0,0,0,61,0.635416667,0.133333333,0.405333333,3.782132766,1.059546722,4.321545848,,
20410N2.cif,27.2711,26.84175,0.498816,2286.53,1.50709,0.703896,0,0.538461538,0.358974359,0.051282051,0.051282051,1,0,0,0,163,0.646825397,0.102564103,0.332307692,7.192746387,0.572479127,4.31834989,,
21131N2.cif,21.07537,20.7426,0.602024,1650.86,1.17019,0.584998,0,0.463235294,0.397058824,0.073529412,0.066176471,1.111111111,0,0,0,68,0.53968254,0.139705882,0.451176471,2.269263747,1.808194161,4.316311452,,
16171N2.cif,17.56245,17.18023,0.641115,1844.99,1.10127,0.653303,0,0.595744681,0.276595745,0.042553191,0,0,0,0.085106383,0,153,0.683035714,0.127659574,0.468085106,8.859431711,0.387120249,4.290588803,,
16270N2.cif,24.32238,23.92011,0.52243,2317.61,1.39759,0.648012,0,0.567567568,0.378378378,0.054054054,0,0,0,0,0,163,0.646825397,0.054054054,0.164324324,5.111950468,0.82947139,4.287594994,,
21081N2.cif,24.39456,24.10534,0.561653,1839.07,1.31344,0.682543,0,0.568965517,0.25862069,0.068965517,0.103448276,0.666666667,0,0,0,99,0.75,0.172413793,0.565517241,4.755052768,0.784764675,4.272749552,,
16140N2.cif,25.66942,25.15091,0.467001,2505.63,1.64877,0.691698,0,0.538461538,0.358974359,0.051282051,0.051282051,1,0,0,0,163,0.646825397,0.102564103,0.332307692,6.298219606,0.697798608,4.240301908,,
17040N2.cif,12.95632,12.51715,0.736546,1578.94,0.846655,0.561787,0,0.594594595,0.351351351,0.054054054,0,0,0,0,0,241,0.684659091,0.054054054,0.164324324,5.835943615,0.587434071,4.236979184,,
17130N2.cif,36.55572,36.3538,0.438993,1949.44,1.74754,0.670633,0,0.575,0.375,0.05,0,0,0,0,0,361,0.653985507,0.05,0.152,2.590456458,1.857872485,4.232035145,,
14091N2.cif,22.52384,22.2758,0.554271,1964.6,1.32531,0.69458,0,0.545454545,0.345454545,0.054545455,0.054545455,1,0,0,0,80,0.666666667,0.109090909,0.353454545,4.290641498,0.857634868,4.231395686,,
21424N2.cif,15.75198,15.24492,0.562973,2212.19,1.24603,0.640205,0,0.571428571,0.375,0.053571429,0,0,0,0,0,167,0.65234375,0.053571429,0.162857143,5.246040103,0.747695778,4.222578322,,
14060N2.cif,18.55947,18.12092,0.413466,3425.64,1.91155,0.735488,0,0.56097561,0.341463415,0.048780488,0,0,0.048780488,0,0,63,0.684782609,0.048780488,0.148292683,5.354064444,0.868016942,4.221256484,,
20441N3.cif,10.24517,9.62021,0.736551,1666.86,0.879179,0.577428,1,0.368421053,0.456140351,0.087719298,0.070175439,1.25,0,0.01754386,0,38.5,0.305555556,0.175438596,0.563508772,7.901257404,0.419730507,4.212907853,,
12000N2.cif,16.14031,15.82205,0.705665,1611.76,0.9356,0.604037,0,0.5,0.333333333,0.083333333,0.083333333,1,0,0,0,46,0.638888889,0.166666667,0.54,5.133745003,0.643544575,4.20619688,,
20168N2.cif,23.57253,23.27554,0.642832,1506.85,1.03396,0.545326,0,0.563636364,0.372727273,0.036363636,0.027272727,1.333333333,0,0,0,163,0.657258065,0.063636364,0.204363636,1.821525784,2.204290909,4.204094556,,
18032N2.cif,16.28451,15.87436,0.589329,2137.76,1.16003,0.669135,0,0.577464789,0.394366197,0.028169014,0,0,0,0,0,213,0.649390244,0.028169014,0.085633803,8.57537179,0.415758836,4.199335338,,
20300N2.cif,20.10559,19.79289,0.516143,2215.56,1.44344,0.675883,0,0.535714286,0.321428571,0.107142857,0.035714286,3,0,0,0,59.5,0.661111111,0.142857143,0.448571429,4.127182328,0.972089849,4.180384021,,
20162N2.cif,23.46924,23.1796,0.655335,1463.93,1.00651,0.537346,0,0.583333333,0.361111111,0.027777778,0.027777778,1,0,0,0,172,0.682539683,0.055555556,0.18,1.759923589,2.256545662,4.177051913,,
19491N2.cif,12.12428,11.69722,0.570357,2408.28,1.22313,0.60263,0,0.575342466,0.383561644,0.04109589,0,0,0,0,0,110,0.654761905,0.04109589,0.124931507,5.267722266,0.770848596,4.168732511,,
21072N2.cif,14.01495,13.62531,0.80652,1556.26,0.809478,0.610574,0,0.580645161,0.193548387,0.096774194,0.129032258,0.75,0,0,0,58,0.805555556,0.225806452,0.738064516,6.178883817,0.458252952,4.164695943,,
15030N2.cif,18.68522,18.38514,0.581115,1910.73,1.20238,0.642122,0,0.535714286,0.357142857,0.035714286,0.035714286,1,0,0,0.035714286,59.5,0.661111111,0.071428571,0.231428571,3.703725929,1.008019906,4.161042358,,
16020N2.cif,21.2104,20.89314,0.557269,1985.57,1.3353,0.629764,0,0.4,0.35,0.1,0.15,0.666666667,0,0,0,49,0.510416667,0.25,0.82,3.570200698,1.107061167,4.143062776,,
15010N2.cif,19.54624,19.1781,0.502473,2353.08,1.47582,0.692182,0,0.610169492,0.355932203,0.033898305,0,0,0,0,0,101,0.701388889,0.033898305,0.103050847,4.810224562,0.82829102,4.139004388,,
19040N2.cif,13.81042,13.32415,0.716222,1747.53,0.927506,0.609122,0,0.571428571,0.306122449,0.040816327,0.06122449,0.666666667,0,0,0,161,0.71875,0.102040816,0.334693878,6.933060292,0.456175584,4.121198254,,
16420N2.cif,16.9452,16.60334,0.753397,1434.61,0.84638,0.524342,0,0.458333333,0.375,0.083333333,0.083333333,1,0,0,0,73,0.553030303,0.166666667,0.54,2.743669841,1.270763623,4.113861884,,
21730N3.cif,14.68867,14.55907,0.725204,1733.47,0.905318,0.660764,1,0.586206897,0.310344828,0.034482759,0.068965517,0.5,0,0,0,442,0.722222222,0.103448276,0.342068966,8.551173636,0.335722667,4.108918284,,
20620N2.cif,12.95862,12.4688,0.719234,1587.58,0.883106,0.538121,0,0.530612245,0.367346939,0.06122449,0.040816327,1.5,0,0,0,98.5,0.631410256,0.102040816,0.326530612,3.052804261,1.163897212,4.107506769,,
16041N2.cif,13.07656,12.71309,0.572642,2434.32,1.22666,0.652962,0,0.568965517,0.379310345,0.051724138,0,0,0,0,0,86,0.651515152,0.051724138,0.157241379,8.312116073,0.440953365,4.093454016,,
16070N2.cif,16.96964,16.65922,0.69272,2043.62,0.984958,0.628433,0,0.391304348,0.391304348,0.086956522,0.130434783,0.666666667,0,0,0,49,0.453703704,0.217391304,0.713043478,5.276229119,0.596238393,4.090485372,,
16273N2.cif,27.58431,27.22939,0.52721,2211.38,1.4241,0.679423,0,0.567567568,0.324324324,0.054054054,0,0,0.054054054,0,0,175,0.694444444,0.054054054,0.164324324,5.48507583,0.693155616,4.067727173,,
21421N2.cif,12.72508,12.04475,0.650792,1954.08,1.0112,0.575009,0,0.565217391,0.369565217,0.065217391,0,0,0,0,0,135,0.649038462,0.065217391,0.19826087,6.159232994,0.587213659,4.042538648,,
20450N2.cif,14.87352,14.64627,0.514154,2587.73,1.39585,0.646248,0,0.590909091,0.386363636,0.022727273,0,0,0,0,0,139,0.668269231,0.022727273,0.069090909,5.710716995,0.713154937,4.041862294,,
14020N2.cif,25.68704,25.30476,0.509823,2263,1.45407,0.685238,0,0.567567568,0.378378378,0.054054054,0,0,0,0,0,163,0.646825397,0.054054054,0.164324324,6.75445827,0.573329205,4.040824622,,
16090N2.cif,24.00484,23.76481,0.458559,2324.75,1.65854,0.717927,0,0.5625,0.375,0.0625,0,0,0,0,0,70,0.648148148,0.0625,0.19,4.273540262,0.961327058,4.039699172,,
19540N2.cif,23.24133,22.98354,0.770136,1353.67,0.858523,0.681149,0,0.6,0.342857143,0.057142857,0,0,0,0,0,175,0.694444444,0.057142857,0.173714286,9.208718595,0.279249358,4.029168996,,
12061N2.cif,16.97751,16.6418,0.775717,1392.33,0.855131,0.604658,0,0.543209877,0.197530864,0.098765432,0.098765432,1,0,0,0.049382716,273,0.775568182,0.197530864,0.64,3.77235103,0.762266902,4.028532064,,
20161N2.cif,23.75775,23.46285,0.642119,1505.72,1.03458,0.545866,0,0.567567568,0.378378378,0.027027027,0.027027027,1,0,0,0,166,0.658730159,0.054054054,0.175135135,1.881513719,2.043455446,4.025211253,,
20000N2.cif,20.51653,20.16798,0.455957,2943.02,1.69915,0.746383,0,0.552380952,0.361904762,0.076190476,0,0,0.00952381,0,0,149,0.642241379,0.076190476,0.231619048,7.622829534,0.512139969,3.968305108,,
19330N2.cif,33.52491,33.41699,0.524054,1915.38,1.38581,0.69195,0,0.6,0.355555556,0.044444444,0,0,0,0,0,223,0.688271605,0.044444444,0.135111111,4.984422731,0.733369212,3.959158113,,
16481N2.cif,17.87385,17.15,0.593558,1945.95,1.17849,0.642699,0,0.555555556,0.333333333,0.111111111,0,0,0,0,0,59.5,0.661111111,0.111111111,0.337777778,4.174150999,0.830710248,3.950963896,,
20350N2.cif,13.2482,12.75158,0.765031,1491.64,0.847495,0.585629,0,0.582278481,0.329113924,0.075949367,0,0,0,0,0,127,0.690217391,0.075949367,0.230886076,5.490787026,0.53684782,3.944590746,,
18150N2.cif,13.78326,13.45082,0.92742,1334.76,0.66134,0.549783,0,0.553846154,0.169230769,0.092307692,0.092307692,1,0,0.092307692,0,53,0.736111111,0.276923077,0.889846154,6.542246012,0.395041316,3.935969327,,
20090N2.cif,15.58162,15.30411,0.611145,2044.65,1.11342,0.629672,0,0.578947368,0.368421053,0.052631579,0,0,0,0,0,117,0.664772727,0.052631579,0.16,6.180669293,0.552861202,3.92757797,,
17110N2.cif,25.71565,25.36984,0.35903,3338.21,2.23658,0.733574,0,0.470588235,0.470588235,0.029411765,0.029411765,1,0,0,0,94,0.489583333,0.058823529,0.190588235,4.402470967,1.132434507,3.921920764,,
21250N2.cif,13.81014,13.5147,0.655304,1717.78,1.03387,0.566619,0,0.476190476,0.333333333,0.142857143,0.047619048,3,0,0,0,70,0.583333333,0.19047619,0.598095238,3.015651898,1.17234952,3.92090953,,
21241C2.cif,14.90801,14.44401,0.65643,1811.45,1.02619,0.593262,0,0.553191489,0.393617021,0.042553191,0,0,0,0.010638298,0,97,0.621794872,0.053191489,0.160851064,4.244425187,0.793519307,3.917652259,,
17131N2.cif,28.02716,27.82019,0.581978,1597.17,1.19307,0.600777,0,0.566666667,0.366666667,0.066666667,0,0,0,0,0,265,0.649509804,0.066666667,0.202666667,2.656325676,1.400883158,3.886132917,,
16211N2.cif,21.60557,21.35282,0.73422,1377.07,0.928577,0.624666,0,0.526315789,0.210526316,0.105263158,0.157894737,0.666666667,0,0,0,91,0.758333333,0.263157895,0.863157895,3.691863217,0.765986632,3.873962585,,
20443N3.cif,10.12872,9.50351,0.754281,1453.61,0.844804,0.547421,1,0.362068966,0.448275862,0.086206897,0.086206897,1,0,0.017241379,0,38.5,0.305555556,0.189655172,0.613103448,5.438302341,0.574951328,3.85623598,,
08013N2.cif,14.70932,14.32867,0.737315,1698.86,0.891478,0.645909,0,0.5,0.2,0,0.2,0,0,0,0.1,49,0.816666667,0.2,0.688,7.209297331,0.37536978,3.849383667,,
21070N2.cif,14.59786,14.22283,0.848808,1388.07,0.746859,0.562647,0,0.545454545,0.181818182,0.090909091,0.181818182,0.5,0,0,0,58,0.805555556,0.272727273,0.901818182,3.576656803,0.754260474,3.84820892,,
21440N2.cif,17.07582,16.40166,0.541895,2305.57,1.31513,0.68175,0,0.555555556,0.416666667,0.027777778,0,0,0,0,0,148,0.616666667,0.027777778,0.084444444,5.771252761,0.603963692,3.846234575,,
19130N2.cif,19.47106,19.07436,0.574802,1898.07,1.23538,0.625515,0,0.596491228,0.333333333,0.070175439,0,0,0,0,0,189,0.694852941,0.070175439,0.213333333,4.028140833,0.889105482,3.846170071,,
20272C2.cif,10.74822,10.29935,0.860498,1376.86,0.684418,0.486638,0,0.471698113,0.339622642,0.169811321,0,0,0,0.018867925,0,27.5,0.55,0.188679245,0.575849057,4.98894712,0.612841614,3.824085403,,
19145N2.cif,14.51615,14.17649,0.917661,1269.4,0.639452,0.520802,0,0.588235294,0.235294118,0.058823529,0.117647059,0.5,0,0,0,94,0.783333333,0.176470588,0.583529412,3.888012566,0.680874043,3.778887013,,
21130N2.cif,21.09238,20.76059,0.49363,2413.68,1.51364,0.660841,0,0.527777778,0.361111111,0.083333333,0.027777778,3,0,0,0,71.5,0.627192982,0.111111111,0.348888889,3.819474616,1.012856409,3.769333676,,
21531N2.cif,10.88939,10.65465,0.963001,1297.86,0.624735,0.652104,0,0.541176471,0.376470588,0.047058824,0.035294118,1.333333333,0,0,0,117,0.635869565,0.081871345,0.262923977,7.840624532,0.255744776,3.761106065,,
