COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,N-to-O,S%,Halogen%,Metalloid%,TDU,DUC,TE,AWE,N_H2S(mol/kg),D_CH4(10^-8m2/s),P_H2S(10^4Barrer)
19420N3.cif,20.52716,19.1946,0.231505,6100.21,3.80078,0.903466,1,0.555555556,0.395061728,0.049382716,0,0,0,0,0,225,0.625,0.049382716,0.150123457,73.89322164,0.849053673,39.1946225
19421N3.cif,28.07964,26.28184,0.152124,6864.11,6.06215,0.941884,1,0.564356436,0.396039604,0.03960396,0,0,0,0,0,289,0.63377193,0.03960396,0.12039604,30.53432347,2.647164814,34.59226427
19430N2.cif,17.18126,16.8155,0.629044,1882.75,1.11261,0.691769,0,0.608695652,0.347826087,0.043478261,0,0,0,0,0,157,0.700892857,0.043478261,0.132173913,20.93057444,0.180897995,4.921206304
19431N2.cif,12.86042,12.34923,0.796818,1523.32,0.769862,0.612629,0,0.617647059,0.352941176,0.029411765,0,0,0,0,0,119,0.708333333,0.029411765,0.089411765,14.50221637,0.098634912,2.085625265
19440N2.cif,4.84433,3.91667,1.26899,301.337,0.319324,0.296336,0,0.536912752,0.348993289,0.10738255,0,0,0,0,0,101,0.63125,0.10738255,0.326442953,4.173659825,0.009592609,0.044968766
19441N2.cif,4.88517,3.9633,1.26432,320.544,0.322862,0.296449,0,0.536912752,0.348993289,0.10738255,0,0,0,0,0,101,0.63125,0.10738255,0.326442953,4.219993751,0.010392854,0.049098497
19450N2.cif,33.69974,33.52054,0.373701,2187.72,2.14937,0.773866,0,0.5,0.430232558,0.058139535,0.011627907,5,0,0,0,140.5,0.544573643,0.069767442,0.216744186,13.76394583,1.095331422,13.02246138
19451N2.cif,33.81681,33.58969,0.354589,2405.41,2.29455,0.769095,0,0.528735632,0.402298851,0.057471264,0.011494253,5,0,0,0,164.5,0.596014493,0.068965517,0.214252874,14.44954429,0.976198802,11.48979336
19452N2.cif,29.19112,28.93731,0.356418,2480.72,2.28103,0.778281,0,0.541176471,0.388235294,0.058823529,0.011764706,5,0,0,0,170.5,0.617753623,0.070588235,0.219294118,14.67352872,0.839608367,10.20755978
19453N2.cif,34.04024,33.7988,0.330288,2521.98,2.48844,0.773706,0,0.488888889,0.444444444,0.066666667,0,0,0,0,0,136,0.515151515,0.066666667,0.202666667,13.53335514,1.098180835,11.34390679
19454N2.cif,31.97438,31.63849,0.322607,2827.68,2.57471,0.769728,0,0.484536082,0.432989691,0.06185567,0.020618557,3,0,0,0,148,0.524822695,0.082474227,0.258969072,12.55286331,1.046731221,9.745488201
19455N2.cif,33.98261,33.56429,0.23879,3677.88,3.65752,0.847875,0,0.518072289,0.421686747,0.060240964,0,0,0,0,0,146.5,0.567829457,0.060240964,0.18313253,22.16506182,0.921587006,12.35286815
19456N2.cif,31.68333,31.42561,0.347252,2496.72,2.33496,0.758433,0,0.494505495,0.43956044,0.065934066,0,0,0,0,0,142,0.525925926,0.065934066,0.20043956,12.86495636,0.991181756,10.03085944
19460N2.cif,16.4355,16.09771,0.619785,1854.68,1.09967,0.602125,0,0.52173913,0.347826087,0.086956522,0.043478261,2,0,0,0,46,0.638888889,0.130434783,0.413913043,17.3360569,0.245580772,4.745554394
19461N2.cif,6.39554,5.54899,0.694444,2031.56,0.934907,0.627326,0,0.52173913,0.347826087,0.086956522,0.043478261,2,0,0,0,46,0.638888889,0.130434783,0.413913043,17.86060666,0.089088501,2.07044133
19462N2.cif,19.7347,19.45091,0.554043,2026.16,1.30289,0.659664,0,0.5,0.357142857,0.071428571,0.071428571,1,0,0,0,52,0.619047619,0.142857143,0.462857143,22.60966789,0.240776021,5.942760426
19463N2.cif,8.1264,7.46928,0.596402,2898.89,1.17823,0.696349,0,0.5,0.357142857,0.071428571,0.071428571,1,0,0,0,52,0.619047619,0.142857143,0.462857143,23.18784418,0.145486544,4.184694894
19464N2.cif,21.51492,21.24083,0.51612,2094.13,1.41545,0.684637,0,0.473684211,0.421052632,0.052631579,0.052631579,1,0,0,0,58,0.537037037,0.105263158,0.341052632,24.5046439,0.276753704,7.157600308
19465N2.cif,9.13682,8.76972,0.568308,2382.69,1.24348,0.687574,0,0.473684211,0.421052632,0.052631579,0.052631579,1,0,0,0,58,0.537037037,0.105263158,0.341052632,20.35021379,0.28108631,6.676155388
19466N2.cif,29.22245,29.02234,0.477852,1982.24,1.59405,0.726861,0,0.48,0.4,0.04,0.08,0.5,0,0,0,82,0.569444444,0.12,0.3968,17.6006059,0.669250895,12.22013223
19467N2.cif,10.35833,9.87273,0.508757,3092.57,1.46034,0.763285,0,0.461538462,0.423076923,0.038461538,0.076923077,0.5,0,0,0,76,0.527777778,0.115384615,0.381538462,28.50941801,0.282589188,9.34448926
19470N2.cif,31.50293,31.32681,0.511426,2059.61,1.43282,0.685452,0,0.569892473,0.365591398,0.064516129,0,0,0,0,0,415,0.652515723,0.064516129,0.196129032,19.23058774,0.47652872,9.595244376
19471N2.cif,11.35144,9.73082,0.542931,3475.73,1.31936,0.73481,0,0.569892473,0.365591398,0.064516129,0,0,0,0,0,415,0.652515723,0.064516129,0.196129032,23.82591566,0.269569815,7.653412273
19480N2.cif,22.62047,22.03293,0.488964,2476.41,1.52208,0.69564,0,0.525,0.425,0.05,0,0,0,0,0,145,0.575396825,0.05,0.152,18.71827312,0.482726705,9.180008581
19481N2.cif,16.63866,16.07794,0.702418,1726.87,0.921816,0.55601,0,0.525,0.4,0.05,0,0,0,0.025,0,145,0.575396825,0.075,0.2515,14.19369,0.242809129,4.020250479
19482N2.cif,14.41536,13.95697,0.700732,1905.08,0.927059,0.564521,0,0.518987342,0.405063291,0.063291139,0,0,0,0.012658228,0,140.5,0.571138211,0.075949367,0.24278481,13.53833908,0.294855882,4.716521158
19483N2.cif,11.44646,10.93792,0.893813,911.477,0.589184,0.425725,0,0.5,0.433333333,0.066666667,0,0,0,0,0,97,0.538888889,0.066666667,0.202666667,8.094100558,0.07962733,0.732522758
19490N2.cif,9.88561,9.62787,0.681481,1954.21,0.93784,0.552084,0,0.587301587,0.365079365,0.047619048,0,0,0,0,0,100,0.675675676,0.047619048,0.144761905,14.25712638,0.171988488,2.755528089
19491N2.cif,12.12428,11.69722,0.570357,2408.28,1.22313,0.60263,0,0.575342466,0.383561644,0.04109589,0,0,0,0,0,110,0.654761905,0.04109589,0.124931507,17.91880229,0.215911273,3.971882292
19500N2.cif,33.50006,33.29033,0.400438,2216.88,2.03692,0.759445,0,0.535714286,0.321428571,0.071428571,0.071428571,1,0,0,0,121,0.672222222,0.142857143,0.462857143,19.41696921,0.71495396,12.60972686
19510N2.cif,38.80846,38.64294,0.315673,2570.51,2.6613,0.795821,0,0.52,0.36,0.08,0.04,2,0,0,0,97,0.621794872,0.12,0.3808,13.29520026,0.952879584,9.506054263
19511N2.cif,23.11543,22.86417,0.477275,2204.17,1.58345,0.69985,0,0.545454545,0.363636364,0.060606061,0.03030303,2,0,0,0,70,0.648148148,0.090909091,0.288484848,27.33018374,0.360109534,9.818957386
19520N2.cif,19.71899,19.51272,0.457703,2422.36,1.66916,0.70453,0,0.483870968,0.419354839,0.032258065,0.064516129,0.5,0,0,0,100,0.555555556,0.096774194,0.32,18.88444814,0.546172149,9.934171399
19521N2.cif,16.86471,16.31454,0.486115,2507.23,1.54116,0.681819,0,0.463768116,0.434782609,0.028985507,0.072463768,0.4,0,0,0,100,0.520833333,0.101449275,0.337391304,24.56270438,0.387505427,9.422727737
19522N2.cif,13.63704,13.20257,0.568271,2255.54,1.23807,0.622486,0,0.447368421,0.447368421,0.026315789,0.078947368,0.333333333,0,0,0,100,0.490196078,0.105263158,0.351578947,20.60147727,0.327342213,7.125248416
19530N2.cif,27.86404,27.64987,0.389822,2476.34,2.024,0.741463,0,0.567164179,0.388059701,0.044776119,0,0,0,0,0,98,0.644736842,0.044776119,0.136119403,13.09284047,0.799548301,9.037513545
19531N2.cif,35.06104,34.80543,0.200938,4926.27,4.4558,0.898054,0,0.571428571,0.38961039,0.038961039,0,0,0,0,0,114,0.647727273,0.038961039,0.118441558,28.90004011,0.961229562,14.97285579
19540N2.cif,23.24133,22.98354,0.770136,1353.67,0.858523,0.681149,0,0.6,0.342857143,0.057142857,0,0,0,0,0,175,0.694444444,0.057142857,0.173714286,17.78518411,0.1812608,5.051104537
19541N2.cif,31.58439,31.34458,0.492255,2092.94,1.52031,0.688398,0,0.6,0.355555556,0.044444444,0,0,0,0,0,223,0.688271605,0.044444444,0.135111111,13.34444411,0.501276952,6.770527571
19542N2.cif,27.65854,27.41789,0.662891,1579.47,1.0714,0.67232,0,0.571428571,0.285714286,0.085714286,0,0,0.057142857,0,0,172,0.716666667,0.085714286,0.260571429,19.21108082,0.356651359,9.120704529
19550N2.cif,19.29454,19.15539,0.59689,1748.79,1.16554,0.654863,0,0.561403509,0.368421053,0.070175439,0,0,0,0,0,83,0.6484375,0.070175439,0.213333333,20.20075883,0.4064,9.584747804
19560N2.cif,21.86424,21.77168,0.479614,2574.9,1.54699,0.690956,0,0.483870968,0.451612903,0.032258065,0.032258065,1,0,0,0,94,0.522222222,0.064516129,0.209032258,14.95931503,0.69079058,10.22856972
19570N2.cif,18.27023,17.93011,0.579217,1913.44,1.2126,0.652864,0,0.581395349,0.348837209,0.069767442,0,0,0,0,0,135,0.675,0.069767442,0.212093023,20.62283789,0.28512755,6.641500079
19571N2.cif,18.62708,18.4708,0.566886,1984.75,1.24723,0.674686,0,0.581395349,0.348837209,0.069767442,0,0,0,0,0,135,0.675,0.069767442,0.212093023,22.28649769,0.277624566,7.068246677
19572N2.cif,16.26354,16.13144,0.609996,2030.83,1.12289,0.633227,0,0.581818182,0.354545455,0.063636364,0,0,0,0,0,172,0.671875,0.063636364,0.193454545,19.08352676,0.332274687,7.315716355
19573N2.cif,16.4295,16.20616,0.611617,2062.62,1.11903,0.645971,0,0.581818182,0.354545455,0.063636364,0,0,0,0,0,172,0.671875,0.063636364,0.193454545,19.75276531,0.280895418,6.547562901
20000N2.cif,20.51653,20.16798,0.455957,2943.02,1.69915,0.746383,0,0.552380952,0.361904762,0.076190476,0,0,0.00952381,0,0,149,0.642241379,0.076190476,0.231619048,30.43947908,0.271661368,8.405533369
20010N2.cif,36.14446,35.95564,0.516564,2099.59,1.52426,0.824731,0,0.555555556,0.349206349,0.031746032,0.063492063,0.5,0,0,0,283,0.673809524,0.095238095,0.314920635,20.20033087,0.431619948,11.09458335
20020N2.cif,23.6513,23.43235,0.574768,1781.28,1.26458,0.680811,0,0.555555556,0.277777778,0.055555556,0.111111111,0.5,0,0,0,88,0.733333333,0.166666667,0.551111111,22.31147646,0.348103079,9.077575524
20021N2.cif,23.45923,23.22804,0.54045,1908,1.37108,0.700235,0,0.529411765,0.294117647,0.117647059,0.058823529,2,0,0,0,73,0.675925926,0.176470588,0.56,24.39804185,0.37030152,10.21231855
20030N2.cif,17.87167,17.55312,0.772632,1150.51,0.78252,0.431697,0,0.408163265,0.387755102,0.081632653,0.102040816,0.8,0,0,0.020408163,115,0.479166667,0.183673469,0.599183673,9.585676665,0.271700544,2.594654618
20031N2.cif,16.09988,15.64103,0.799548,1237.63,0.737066,0.439893,0,0.431372549,0.37254902,0.078431373,0.098039216,0.8,0,0,0.019607843,139,0.526515152,0.176470588,0.575686275,9.567315068,0.199819913,2.008329584
20040N2.cif,20.34648,19.25409,0.357519,4379.65,2.28256,0.799906,0,0.556818182,0.363636364,0.079545455,0,0,0,0,0,126,0.642857143,0.079545455,0.241818182,40.88061268,0.490497538,17.12800809
20050N2.cif,26.26799,26.02613,0.48873,2017.29,1.55558,0.722813,0,0.567164179,0.343283582,0.059701493,0.029850746,2,0,0,0,205,0.674342105,0.089552239,0.284179104,18.67937931,0.555303691,10.94466581
20051N2.cif,26.26799,26.02613,0.51313,1922.2,1.47943,0.719602,0,0.575757576,0.333333333,0.060606061,0.03030303,2,0,0,0,209,0.6875,0.090225564,0.286315789,16.48951691,0.457880256,8.327107442
20052N2.cif,26.26799,26.02613,0.515219,1914.4,1.47452,0.721744,0,0.571428571,0.330827068,0.060150376,0.030075188,2,0,0,0,209,0.6875,0.090225564,0.286315789,17.94238463,0.608197874,12.1203361
20060C2.cif,14.52869,13.70139,0.595649,2232.79,1.20974,0.618572,0,0.461538462,0.269230769,0.076923077,0.153846154,0.5,0.038461538,0,0,49,0.680555556,0.222222222,0.734814815,35.41222828,0.014918157,0.581384759
20070N2.cif,20.02412,19.71982,0.604538,1937.32,1.20863,0.786066,0,0.555555556,0.388888889,0.055555556,0,0,0,0,0,38.5,0.641666667,0.054545455,0.165818182,25.02524905,0.197904693,7.02961707
20080N2.cif,24.42986,24.29856,0.621508,1589.26,1.1855,0.738265,0,0.545454545,0.272727273,0.072727273,0.109090909,0.666666667,0,0,0,87,0.725,0.181818182,0.596363636,23.71291413,0.233796959,7.597965912
20090N2.cif,15.58162,15.30411,0.611145,2044.65,1.11342,0.629672,0,0.578947368,0.368421053,0.052631579,0,0,0,0,0,117,0.664772727,0.052631579,0.16,19.00572451,0.202230165,4.417774666
20091N2.cif,15.15651,15.0233,0.615988,1993.55,1.1094,0.620744,0,0.584415584,0.337662338,0.051948052,0.025974026,2,0,0,0,125,0.694444444,0.077922078,0.247272727,18.96540925,0.196813687,4.263014874
20100C3.cif,50.96214,50.91801,0.328319,1956.73,2.61977,0.836915,1,0.5,0.394736842,0.078947368,0,0,0,0.026315789,0,124,0.543859649,0.105263158,0.317894737,12.90792411,1.408997901,14.92652347
20110N3.cif,29.01327,24.61711,0.0960765,8726.69,9.87317,0.955869,1,0.542857143,0.380952381,0.038095238,0.038095238,1,0,0,0,145,0.635964912,0.076190476,0.246857143,19.85031117,4.857356883,26.44828
20111N3.cif,12.48955,10.59437,0.220993,8236.2,4.00483,0.911316,1,0.542857143,0.380952381,0.038095238,0.038095238,1,0,0,0,73,0.640350877,0.076190476,0.246857143,79.45247528,0.902161912,43.1175408
20112N3.cif,10.43778,9.58065,0.327035,8131.63,2.54535,0.87038,1,0.542857143,0.380952381,0.038095238,0.038095238,1,0,0,0,145,0.635964912,0.076190476,0.246857143,48.33624028,0.551024997,22.64445413
20113N3.cif,28.27167,24.10888,0.102519,8807.1,9.2067,0.952334,1,0.521367521,0.41025641,0.034188034,0.034188034,1,0,0,0,145,0.594262295,0.068376068,0.221538462,21.31233192,4.470584381,27.78455654
20114N3.cif,12.06451,10.07551,0.231848,8133.79,3.79041,0.905398,1,0.521367521,0.41025641,0.034188034,0.034188034,1,0,0,0,73,0.598360656,0.068376068,0.221538462,74.58511566,0.749561157,35.05231256
20115N3.cif,10.65907,9.7459,0.336368,8201.79,2.45083,0.862405,1,0.521367521,0.41025641,0.034188034,0.034188034,1,0,0,0,145,0.594262295,0.068376068,0.221538462,47.06615262,0.53474481,21.80699212
20116N3.cif,28.52567,23.74486,0.108902,8274.73,8.65674,0.957624,1,0.503875969,0.434108527,0.031007752,0.031007752,1,0,0,0,145,0.557692308,0.062015504,0.200930233,25.69314063,3.539024346,28.32345131
20117N3.cif,9.76361,8.66317,0.363708,7549.48,2.22294,0.837546,1,0.503875969,0.434108527,0.031007752,0.031007752,1,0,0,0,145,0.557692308,0.062015504,0.200930233,40.99819011,0.474938154,17.7164955
20118N3.cif,12.28917,9.84553,0.238813,8288.52,3.65081,0.893995,1,0.503875969,0.434108527,0.031007752,0.031007752,1,0,0,0,73,0.561538462,0.062015504,0.200930233,72.08773782,0.777859288,35.75773849
20120N2.cif,8.0509,7.25686,0.827221,1475.34,0.681608,0.469513,0,0.593220339,0.372881356,0.033898305,0,0,0,0,0,95,0.678571429,0.033898305,0.103050847,8.986711985,0.056396164,0.587941495
20121N3.cif,9.97566,9.7687,0.833473,1373.01,0.65953,0.50541,1,0.558823529,0.411764706,0.029411765,0,0,0,0,0,189,0.621710526,0.029411765,0.089411765,10.54919228,0.073706019,0.97830006
20130N2.cif,27.54388,27.36019,0.581431,1659.86,1.31551,0.718241,0,0.571428571,0.333333333,0.047619048,0,0,0,0.047619048,0,94,0.652777778,0.095238095,0.285714286,16.06501833,0.541419152,10.84920126
20140N2.cif,8.96948,8.64909,0.770438,1695.36,0.780543,0.529368,0,0.565217391,0.376811594,0.028985507,0.028985507,1,0,0,0,103,0.66025641,0.057971014,0.187826087,12.08374359,0.096129826,1.415042837
20141N2.cif,9.86201,9.37472,0.706503,1798.39,0.895736,0.511833,0,0.555555556,0.388888889,0.027777778,0.027777778,1,0,0,0,103,0.64375,0.055555556,0.18,12.39161013,0.140595204,1.881720395
20142N2.cif,10.41381,9.98995,0.688552,1942.43,0.942268,0.561091,0,0.575757576,0.363636364,0.03030303,0.03030303,1,0,0,0,103,0.677631579,0.060606061,0.196363636,15.56379342,0.110010211,1.975754831
20150N2.cif,21.27537,21.08432,0.594721,2030.49,1.16761,0.639946,0,0.548387097,0.387096774,0.032258065,0,0,0.032258065,0,0,130,0.637254902,0.032258065,0.098064516,18.70126085,0.438763983,9.327666527
20151N2.cif,21.84179,21.54252,0.575682,2018.76,1.24541,0.652946,0,0.586206897,0.344827586,0.034482759,0,0,0.034482759,0,0,142,0.696078431,0.034482759,0.104827586,15.56545647,0.506594369,8.853126832
20152N2.cif,21.11229,20.9312,0.612609,1938.01,1.12884,0.615901,0,0.533333333,0.366666667,0.066666667,0,0,0.033333333,0,0,121,0.630208333,0.066666667,0.202666667,16.62625169,0.418561233,7.842638281
20153N2.cif,21.3734,21.06636,0.591735,1987.34,1.20855,0.644417,0,0.571428571,0.321428571,0.071428571,0,0,0.035714286,0,0,133,0.692708333,0.071428571,0.217142857,17.31929142,0.440327314,8.685894366
20160N2.cif,25.57282,25.18439,0.516247,2007.32,1.42734,0.647799,0,0.514285714,0.4,0.028571429,0.057142857,0.5,0,0,0,130,0.601851852,0.085714286,0.283428571,9.994151624,0.635264305,6.341803072
20161N2.cif,23.75775,23.46285,0.642119,1505.72,1.03458,0.545866,0,0.567567568,0.378378378,0.027027027,0.027027027,1,0,0,0,166,0.658730159,0.054054054,0.175135135,5.328683627,0.676230358,3.772512748
20162N2.cif,23.46924,23.1796,0.655335,1463.93,1.00651,0.537346,0,0.583333333,0.361111111,0.027777778,0.027777778,1,0,0,0,172,0.682539683,0.055555556,0.18,5.219380264,0.635796184,3.490348484
20163N2.cif,25.87293,25.57106,0.460211,2216.04,1.6485,0.691003,0,0.5,0.392857143,0.071428571,0.035714286,2,0,0,0,97,0.577380952,0.107142857,0.34,12.57935992,0.83305539,9.953685187
20164N2.cif,25.87293,25.57106,0.460211,2208.12,1.6485,0.688243,0,0.5,0.392857143,0.071428571,0.035714286,2,0,0,0,97,0.577380952,0.107142857,0.34,12.11110781,0.526076274,6.027620956
20165N2.cif,28.08589,27.8263,0.39267,2482.33,2.01925,0.743857,0,0.541666667,0.375,0.083333333,0,0,0,0,0,97,0.621794872,0.083333333,0.253333333,15.74634745,0.665500731,9.14239738
20166N2.cif,26.03906,25.74682,0.466196,2146.4,1.63751,0.676034,0,0.481481481,0.37037037,0.111111111,0.037037037,3,0,0,0,88,0.564102564,0.148148148,0.465185185,8.846961009,0.89044232,7.415689513
20167N2.cif,23.62181,23.33054,0.585642,1692.92,1.17942,0.603038,0,0.606060606,0.363636364,0.03030303,0,0,0,0,0,166,0.691666667,0.03030303,0.092121212,8.727367308,0.629942511,5.799300555
20168N2.cif,23.57253,23.27554,0.642832,1506.85,1.03396,0.545326,0,0.563636364,0.372727273,0.036363636,0.027272727,1.333333333,0,0,0,163,0.657258065,0.063636364,0.204363636,5.186190571,0.712935494,3.871390243
20169N2.cif,23.45658,23.15947,0.577773,1710.01,1.20705,0.601677,0,0.602040816,0.357142857,0.040816327,0,0,0,0,0,163,0.690677966,0.040816327,0.124081633,8.514306624,0.589181617,5.208751977
2016aN2.cif,25.82068,25.52152,0.46089,2191.81,1.6518,0.684053,0,0.493975904,0.385542169,0.084337349,0.036144578,2.333333333,0,0,0,94,0.573170732,0.120481928,0.380722892,11.60700392,0.649071113,7.094372706
2016bN2.cif,27.32528,27.05431,0.398995,2449.74,1.98458,0.730258,0,0.535211268,0.366197183,0.098591549,0,0,0,0,0,94,0.618421053,0.098591549,0.29971831,13.79905009,0.840612627,10.09493269
20170N2.cif,17.09377,16.84206,0.532221,2361.63,1.388,0.696752,0,0.56097561,0.341463415,0.048780488,0,0,0.048780488,0,0,125,0.679347826,0.048780488,0.148292683,24.45864028,0.243124059,6.586353384
20172N2.cif,11.33952,11.03237,0.76071,1430.65,0.821838,0.520388,0,0.510204082,0.367346939,0.040816327,0.040816327,1,0.040816327,0,0,125,0.625,0.081632653,0.264489796,11.36374879,0.21135022,2.839783803
20173N2.cif,17.25336,16.81646,0.603533,2024.57,1.16749,0.640302,0,0.510204082,0.367346939,0.040816327,0.040816327,1,0.040816327,0,0,125,0.625,0.081632653,0.264489796,19.91647439,0.231021659,5.310869021
20180N2.cif,19.35841,18.84768,0.522088,2190.02,1.44382,0.684697,0,0.5625,0.3125,0.03125,0,0,0,0.09375,0,68.5,0.634259259,0.125,0.468125,26.26232817,0.258671945,7.253360096
20181N2.cif,19.00793,18.58985,0.588678,1879.06,1.23545,0.632524,0,0.548387097,0.290322581,0.064516129,0,0,0,0.096774194,0,64,0.62745098,0.161290323,0.581290323,21.97860538,0.170065274,4.157048973
20182N2.cif,18.45428,18.13247,0.638677,1749.23,1.09699,0.671692,0,0.551724138,0.344827586,0.068965517,0.034482759,2,0,0,0,64,0.666666667,0.103448276,0.328275862,19.92909595,0.319788717,8.166138429
20190N2.cif,25.64462,25.41555,0.42343,2276.38,1.85778,0.74013,0,0.564102564,0.358974359,0.051282051,0,0,0.025641026,0,0,88,0.666666667,0.051282051,0.155897436,15.79740587,0.654856672,9.68358605
20191N2.cif,33.01596,32.79335,0.332648,2592.91,2.50487,0.779484,0,0.565217391,0.347826087,0.043478261,0,0,0.043478261,0,0,106,0.679487179,0.043478261,0.132173913,13.78849878,0.896667276,9.57535707
20200N2.cif,31.90137,31.82555,0.45887,2355.17,1.66753,0.803131,0,0.574468085,0.382978723,0.042553191,0,0,0,0,0,211,0.651234568,0.042553191,0.129361702,24.86041696,0.375984596,10.28890283
20201N2.cif,17.24318,16.91517,0.606834,1933.87,1.12818,0.630439,0,0.62745098,0.333333333,0.039215686,0,0,0,0,0,185,0.72265625,0.039215686,0.119215686,19.22501845,0.243980772,5.359816173
20202N2.cif,30.65329,30.53322,0.354451,2624.1,2.30887,0.848099,0,0.608695652,0.347826087,0.043478261,0,0,0,0,0,118,0.702380952,0.043478261,0.132173913,30.81578202,0.537260357,14.86535542
20203N2.cif,33.14216,33.0583,0.500587,2036.35,1.49932,0.793859,0,0.607843137,0.352941176,0.039215686,0,0,0,0,0,259,0.696236559,0.039215686,0.119215686,23.10723638,0.403644703,11.07094658
20210N2.cif,16.69084,16.55631,0.525024,2293.25,1.37776,0.69243,0,0.545454545,0.409090909,0.045454545,0,0,0,0,0,59,0.614583333,0.045454545,0.138181818,24.33774691,0.212101569,5.605235117
20211N2.cif,20.2998,19.94673,0.538649,2102.28,1.3737,0.781237,0,0.5625,0.40625,0.03125,0,0,0,0,0,68.5,0.634259259,0.03125,0.095,27.87853608,0.225516412,7.902260289
20220N2.cif,16.06764,15.76621,0.578389,2174.66,1.23661,0.66917,0,0.487804878,0.341463415,0.146341463,0,0,0.024390244,0,0,70,0.583333333,0.146341463,0.444878049,21.12655632,0.284235096,6.941885587
20230N2.cif,14.11905,13.84176,0.658341,1835.42,1.0075,0.583821,0,0.595238095,0.357142857,0.047619048,0,0,0,0,0,137,0.685,0.047619048,0.144761905,16.31646969,0.156529441,2.932023171
20240C2.cif,13.1928,12.87346,0.861613,1360.68,0.681118,0.518956,0,0.64,0.2,0.16,0,0,0,0,0,101,0.7890625,0.158415842,0.481584158,10.49830783,0.274245832,3.845179957
20250N2.cif,39.10948,38.96493,0.311939,2625.61,2.67975,0.802671,0,0.541666667,0.375,0.083333333,0,0,0,0,0,97,0.621794872,0.083333333,0.253333333,12.77583813,1.165755235,11.13829135
